,api_id,source_api_id,api_name,source_name
11079,82361,922298,2-hoba,AACT
11080,82363,597987,mva-bn-filo,AACT
11081,82380,687814,sustamine,AACT
11082,82383,714886,beef protein isolate,AACT
11083,82387,770449,h5-vlp,AACT
11084,82390,485770,molkosan,AACT
11085,82394,708093,euvax b vaccine,AACT
11086,82403,611543,chrysanthemum flower oil,AACT
11087,82405,865862,selenate,AACT
11088,82412,781266,2006-rd-05,AACT
11089,82416,761085,monovalen inactivated h1n1 virus vaccine,AACT
11090,82475,523769,brown seaweed,AACT
11091,82495,846049,anti-cea designer t cells,AACT
11092,82496,590344,ebov gp vaccine,AACT
11093,82525,562705,3-glycosyl-3-odemethylthiocolchicine,AACT
11094,82547,513974,salacia chinensis,AACT
11095,82552,650237,lactisole,AACT
11096,82554,722301,human papillomavirus virus 16/18 bivalent vaccine,AACT
11097,82574,715779,high molecular weight oat beta-glucan,AACT
11098,82578,770764,medium molecular weight oat beta-glucan,AACT
11099,82604,495910,4-factor prothrombin complex concentrate,AACT
11100,82606,640138,4-valent hpv vaccine,AACT
11101,82611,598175,40 g ethanol,AACT
11102,82633,495252,lm11a-31-bhs,AACT
11103,82639,779526,41 ca,AACT
11104,82652,918607,4scar-fra,AACT
11105,82653,505489,4scar-gd2,AACT
11106,82654,918606,4scar-psma,AACT
11107,82662,596323,ad5-ebov,AACT
11108,82684,676548,live attenuated mumps (f-genotype) vaccine,AACT
11109,82689,778217,adjuvanted tuberculosis subunit vaccine,AACT
11110,82702,659678,recombinant ricin toxin vaccine,AACT
11111,82717,715778,low molecular weight beta-glucan,AACT
11112,82731,485938,6-prenylnaringenin,AACT
11113,82750,662932,da-3030,AACT
11114,82752,588772,tart montmorency cherry,AACT
11115,82755,530659,cis-9-cetylmyristoleate,AACT
11116,82768,482944,68ga-nota-rm26,AACT
11117,82794,511384,red beetroot,AACT
11118,82798,500547,amylopectin corn starch,AACT
11119,82820,442126,decursin,PubChem
11120,82823,593190,89zr df-iab2m,AACT
11121,82828,547107,monovalent h5n1 influenza vaccine,AACT
11122,82834,781228,90y-dota-hll2,AACT
11123,82839,566990,99mtc-exametazime-labeled leukocytes,AACT
11124,82840,912108,99mtc-leukoscan,AACT
11125,82844,914774,az13754366,AACT
11126,82845,491241,pf-06809247,AACT
11127,82855,494985,mni-946,AACT
11128,82856,914782,fba-a20fmdv2,AACT
11129,82857,741389,fluorodeoxythymidine,AACT
11130,82858,487357,f-arag,AACT
11131,82862,493837,mni-952,AACT
11132,82863,496583,mni-958,AACT
11133,82864,493508,mni-968,AACT
11134,82866,485269,68ga-ha-dotatate,AACT
11135,82867,494702,p16-093,AACT
11136,82868,479767,psma-11,AACT
11137,82875,592349,bifidobacteria animalis subsp. lactis bb-12,AACT
11138,82887,557906,live attenuated chimeric je vaccine,AACT
11139,82888,567580,ganoderma tea,AACT
11140,82902,625305,inactivated poliovirus type 2 vaccine,AACT
11141,82903,638940,imovax polio,AACT
11142,82907,683032,a+c meningococcal polysaccharide vaccine,AACT
11143,82909,693347,a+c+hib conjugate vaccine,AACT
11144,82914,780462,a/anhui/05,AACT
11145,82916,765055,a/california/07/09 live monovalent h1n1 vaccine,AACT
11146,82920,717572,a/h1n1 vaccine,AACT
11147,82924,525627,"a/h5n1 inactivated, split-virion influenza vaccine",AACT
11148,82928,556431,a/h5n1 vaccine,AACT
11149,82929,808853,a/indonesia/05/05,AACT
11150,82930,612499,a/shanghai/02/2013 vaccine,AACT
11151,82932,806748,a/turkey h5n1 vaccine,AACT
11152,82933,808852,a/vietnam/1203/04 vaccine,AACT
11153,82944,652941,a2/4-1bbl melanoma vaccine,AACT
11154,82945,885307,ro0506997,AACT
11155,82947,659167,aadvac1,AACT
11156,82950,771115,autologous bone repair cell,AACT
11157,82951,551007,aav directed hldlr gene therapy,AACT
11158,82952,583692,aav-haadc-2,AACT
11159,82953,585238,aav-mediated rep1 gene replacement,AACT
11160,82954,489120,aav-rpgr,AACT
11161,82956,685219,aav1/serca2a,AACT
11162,82959,764909,aav2-sflt01,AACT
11163,82961,533217,aav2/5 optirpe65,AACT
11164,82963,504234,aav2/8-hlp-fviii-v3,AACT
11165,82964,481720,aav2/8.tbg.harsb,AACT
11166,82965,879283,aav2cuhcln2,AACT
11167,82966,579934,aav2haqp1,AACT
11168,82967,586842,aav5-hfix,AACT
11169,82968,688178,aav8-hfix19,AACT
11170,82969,485379,aavcagscd59,AACT
11171,82970,715004,aavrh.10cucln2,AACT
11172,82971,747391,aavrh.10cuhcln2,AACT
11173,82973,555630,aavrh10fix,AACT
11174,82974,923833,ab-16b5,AACT
11175,82975,536457,ab-sa01,AACT
11176,82977,581166,ab001,AACT
11177,82982,587483,abbv-075,AACT
11178,82983,485265,abbv-176,AACT
11179,82984,504435,abbv-181,AACT
11180,82985,925707,abbv-368,AACT
11181,82986,925620,abbv-553,AACT
11182,82987,925703,abbv-621,AACT
11183,82993,671923,allogenic neonatal dermal fibroblasts,AACT
11184,82999,631253,abroma augusta q,AACT
11185,83001,489405,abvac40,AACT
11186,83003,CHEMBL2109193,gavilimomab,ChEMBL
11187,83004,865843,abxicimab,AACT
11188,83007,481701,ac-076,AACT
11189,83008,731124,antrodia cinnamomea,AACT
11190,83009,922437,ac-sd-01,AACT
11191,83011,746628,ac133,AACT
11192,83012,690433,ac607,AACT
11193,83014,609624,acai polyphenolics,AACT
11194,83016,892278,acam1000,AACT
11195,83020,888682,acam3000,AACT
11196,83031,495848,accu-d1,AACT
11197,83046,713795,acellular pertussis vaccine,AACT
11198,83054,641168,acetogenins,AACT
11199,83058,894158,b-l-fd4c,AACT
11200,83059,677948,ach15,AACT
11201,83065,523383,anaerobic cultured human intestinal microbiota,AACT
11202,83067,483126,achn-383,AACT
11203,83068,483127,achn-789,AACT
11204,83069,691596,acid lactase,AACT
11205,83076,916987,acit-1,AACT
11206,83084,692749,autologous angiogenic cell precursors,AACT
11207,83090,482916,act-709478,AACT
11208,83094,682371,actiponin,AACT
11209,83095,614936,activamp,AACT
11210,83096,753658,allogeneic white blood cells,AACT
11211,83097,630067,natural killer cells,AACT
11212,83100,594134,activated ptcy-mils,AACT
11213,83101,665354,activated t lymphocyte,AACT
11214,83115,515127,bifidobacterium animalis subsp. lactis bpl1,AACT
11215,83124,735554,activia,AACT
11216,83127,479529,actr707,AACT
11217,83131,810317,capsiate natura,AACT
11218,83137,799590,acyw135 meningococcal polysaccharide vaccine,AACT
11219,83146,884469,ad.hil-12,AACT
11220,83148,836317,ad100-gp96ig-hla a1,AACT
11221,83149,883521,ad2/hif-1alpha/vp16,AACT
11222,83154,754920,ad26.enva.01 vaccine,AACT
11223,83155,522943,ad26.filo,AACT
11224,83156,532342,ad26.mos.hiv,AACT
11225,83157,914799,ad26.mos4.hiv,AACT
11226,83158,580739,ad26.rsv.fa2,AACT
11227,83159,514411,ad26.rsv.pref,AACT
11228,83161,566242,ad26.zebov,AACT
11229,83169,740457,ad35-env,AACT
11230,83170,677517,ad35-grin,AACT
11231,83174,563695,ad35.rsv.fa2,AACT
11232,83175,534509,ad4-envc150,AACT
11233,83177,916255,ad4-h5-vtn,AACT
11234,83179,534508,ad4-mgag,AACT
11235,83180,642293,ad4-pa-1,AACT
11236,83181,642294,ad4-pa-gpi-1,AACT
11237,83182,497615,ad-cea vaccine,AACT
11238,83183,901083,ad5-cb-cftr,AACT
11239,83184,797543,ad5-cmv-nis,AACT
11240,83185,828259,ad5-delta24rgd,AACT
11241,83187,535870,ad5-gag,AACT
11242,83188,500386,ad5-ycd/muttksr39rep-adp adenovirus,AACT
11243,83189,809861,ad5.enva.48,AACT
11244,83190,594848,ad5ag85a,AACT
11245,83191,902103,ad5cmv-p53 gene,AACT
11246,83192,824811,ad5f35-lmp1/lmp2-transduced autologous dendritic cells,AACT
11247,83195,759138,ad6nsmut,AACT
11248,83208,770213,t-cell depleted lymphocytes,AACT
11249,83209,589025,adc-1013,AACT
11250,83211,709800,adcd40l,AACT
11251,83213,729878,adch3nsmut1,AACT
11252,83215,722878,adch63 ama1,AACT
11253,83227,487911,adct-502,AACT
11254,83228,836212,adcucd40l,AACT
11255,83248,889177,adeno-associated viral with human factor ix,AACT
11256,83250,901256,adenoviral vector-mediated gene transfer of ornithine transcarbamylase,AACT
11257,83251,862294,adenoviral-mediated interferon-beta,AACT
11258,83252,850554,tg1042,AACT
11259,83253,900636,adenovirus rsv-tk,AACT
11260,83254,786300,adenovirus-vectored malaria vaccines encoding plasmodium falciparum circumsporozoite protein and apical membrane antigen 1,AACT
11261,83259,662105,adgmcaix-transduced autologous dendritic cells,AACT
11262,83260,878023,adher-2/neu transduced dendritic cells,AACT
11263,83261,702228,adimflu-s,AACT
11264,83265,670617,adimflu-v,AACT
11265,83266,766725,autologous cultured adipocytes,AACT
11266,83268,625831,adipose-derived mesenchymal stem cells,AACT
11267,83302,742149,adjuvanted h1n1 influenza vaccine,AACT
11268,83305,768328,adjuvanted inactivated novel swine origin a/h1n1 monovalent subunit influenza virus vaccine,AACT
11269,83306,509393,adjuvanted flu-v,AACT
11270,83307,734006,ad35 investigational hiv vaccine,AACT
11271,83311,839424,adjuvanted hepatitis b vaccine,AACT
11272,83314,608533,adjuvanted quadrivalent influenza vlp vaccine,AACT
11273,83319,669682,adjuvanted h5n1 pandemic influenza vaccine,AACT
11274,83324,560638,quadrivalent subunit influenza virus vaccine,AACT
11275,83327,790176,adjuvanted seasonal trivalent inactivated influenza vaccine,AACT
11276,83333,748248,adjuvanted h1n1 influenza virus vaccine,AACT
11277,83340,696133,endometrial regenerative cells,AACT
11278,83347,DB00904,ondansetron,repoDB
11279,83351,507684,endothelial outgrowth cells,AACT
11280,83358,868249,modified vaccinia ankara hiv vaccine,AACT
11281,83359,689813,adoair250,AACT
11282,83360,675362,re-directed fap-specific t cells,AACT
11283,83363,521848,adipose-derived regenerative cells,AACT
11284,83376,916903,autologous differentiated t-cells,AACT
11285,83387,595117,advax,AACT
11286,83396,617710,advm-043,AACT
11287,83400,,"antihemophilic factor (recombinant), pegylated",nme
11288,83401,504479,adzuki bean,AACT
11289,83402,625466,aeras-404,AACT
11290,83404,724359,aeras-422,AACT
11291,83405,657140,aeras-456,AACT
11292,83411,837372,affitope ad01,AACT
11293,83413,638577,affitope ad02,AACT
11294,83414,728221,affitope ad03,AACT
11295,83429,528563,ag-01,AACT
11296,83430,528564,ag-05,AACT
11297,83431,528565,ag-06,AACT
11298,83432,528566,ag-07,AACT
11299,83434,611231,autologous tumor lysate-pulsed d-cik,AACT
11300,83435,805249,ag011,AACT
11301,83436,777060,ag013,AACT
11302,83437,844424,ag85b-esat6 fusion protein h1,AACT
11303,83438,510341,hydrocolloids,AACT
11304,83440,638094,agar,AACT
11305,83441,827860,sun mushroom,AACT
11306,83449,490596,agen2034,AACT
11307,83451,807083,agi-101h vaccine,AACT
11308,83460,922458,ags-v,AACT
11309,83462,922809,agtc-402,AACT
11310,83465,609797,ahiflower oil,AACT
11311,83469,856860,dna vaccine for ragweed allergen,AACT
11312,83470,665600,aidsvax b/e,AACT
11313,83478,745067,aisa-5203,AACT
11314,83481,486855,ajm347,AACT
11315,83482,492222,erbumine,AACT
11316,83484,779467,akl1,AACT
11317,83488,813274,al0704rp,AACT
11318,83503,815744,ald-101,AACT
11319,83504,668767,ald-301,AACT
11320,83505,732870,ald-401,AACT
11321,83506,685860,ald-451,AACT
11322,83507,767839,ald-601,AACT
11323,83509,810244,aldhbr umbilical cord blood cells,AACT
11324,83510,692287,alecsat cells,AACT
11325,83512,631072,aleurone,AACT
11326,83513,733324,alfalfa sprout homogenate,AACT
11327,83515,DB05306,alferminogene tadenovec,DrugBank
11328,83519,687314,alga dunaliella bardawill,AACT
11329,83520,753482,algaecal,AACT
11330,83528,4431,calcium alginate,Drug Central
11331,83548,681324,tree allergen,AACT
11332,83566,502229,allantoic split inactivated seasonal flu vaccine,AACT
11333,83580,603611,birch pollen extract,AACT
11334,83597,586999,allogeneic adipose derived mesenchymal stem cell,AACT
11335,83607,612696,allogeneic osteoblastic cells,AACT
11336,83618,807809,allodepleted t cells,AACT
11337,83626,620012,allogeneic adult mesenchymal bone marrow stem cells,AACT
11338,83627,832152,allogeneic b7.1/hla-a1 transfected tumor cell vaccine,AACT
11339,83632,600551,allogeneic cardiosphere-derived cells,AACT
11340,83634,530815,allogeneic cart-19,AACT
11341,83635,530793,allogeneic cart-33,AACT
11342,83636,618889,allogeneic cd123car-cd28-cd3zeta-egfrt-expressing t-lymphocytes,AACT
11343,83637,711120,tumor-derived lyphocytes,AACT
11344,83638,587831,cord blood platelets,AACT
11345,83639,487167,allogeneic cord blood,AACT
11346,83640,867197,allogeneic islet cells,AACT
11347,83641,707155,allogeneic cytomegalovirus-specific cytotoxic t lymphocytes,AACT
11348,83643,512336,regress-hfpef,AACT
11349,83644,638668,allogeneic b-lymphocytes,AACT
11350,83645,686286,allogeneic lmp specific cytotoxic t-lymphocyte,AACT
11351,83652,576877,allogeneic mesenchymal bone marrow cells,AACT
11352,83671,806239,"allogeneic whole epithelial tumor cells, dnp-conjugated and irradiated",AACT
11353,83673,599945,allogenic adipose stem cells,AACT
11354,83674,725865,allogeneic bone marrow derived mesenchymal stem cells,AACT
11355,83677,851341,allogenic gm-csf plasmid-transfected pancreatic tumor cell vaccine,AACT
11356,83679,651487,allogenic human islet cells,AACT
11357,83683,681016,allogenic adipose mesenchymal stem cell,AACT
11358,83685,740822,allogeneic nk cells,AACT
11359,83686,618976,allogenic t cell-depleted hematopoietic stem cells,AACT
11360,83687,749720,allogeneic k562 tumor cells,AACT
11361,83690,753599,human peritoneal membrane,AACT
11362,83691,749641,alloreactive ctl,AACT
11363,83705,571803,aln-aat,AACT
11364,83706,667707,aloe barbadensis miller,AACT
11365,83711,514867,aloysia citriodora extract,AACT
11366,83718,659750,alpha sprout homogenate,AACT
11367,83722,609486,alpha-galacto-oligosaccharides,AACT
11368,83724,793089,alpha-lactalbumin,AACT
11369,83739,492509,aluvra,AACT
11370,83742,874415,alvac vih 1433,AACT
11371,83745,855890,vcp260,AACT
11372,83749,585716,vcp2438,AACT
11373,83751,908953,vcp125,AACT
11374,83752,908365,vcp300,AACT
11375,83756,908366,vcp65,AACT
11376,83757,481509,alx-101,AACT
11377,83759,673218,ama1,AACT
11378,83760,857289,ama1-c1,AACT
11379,83765,550454,amaz-02,AACT
11380,83767,831834,ambrosia artemisiifolia allergen extract,AACT
11381,83768,488709,amberen,AACT
11382,83769,912098,amblyomin-x,AACT
11383,83772,653591,autologous muscle derived cells,AACT
11384,83780,482181,amg 529,AACT
11385,83783,812424,ami multistem,AACT
11386,83797,4254,threonine,Drug Central
11387,83809,573174,b7.1/il-2,AACT
11388,83811,498534,ammonium succinate,AACT
11389,83817,509587,amniotic epithelial cells,AACT
11390,83831,5282347,alpha-tocotrienol,PubChem
11391,83835,485460,amv564,AACT
11392,83837,494196,amxt 1501,AACT
11393,83838,677147,amylopectin,AACT
11394,83839,677146,amylose,AACT
11395,83840,760745,artemisia dracunculus l. extrct,AACT
11396,83843,855502,adjuvanted inactivated whole virion h5n1 vaccine,AACT
11397,83847,631878,endoprotease,AACT
11398,83860,697077,anatabine,AACT
11399,83867,754467,agaricus blazei murill,AACT
11400,83869,516237,andrographolide sulfonate,AACT
11401,83875,806323,angelica gigas n. extract,AACT
11402,83876,854540,anginera,AACT
11403,83878,565103,angiogenic cell precursors,AACT
11404,83881,727691,autologous adipose derived stem cells,AACT
11405,83886,845,anhydrous glucose,Drug Central
11406,83887,589301,anhydrous selenite,AACT
11407,83890,568966,anke malz,AACT
11408,83895,676647,anmum materna,AACT
11409,83896,580796,annona muricata extract,AACT
11410,83898,925467,ans-6637,AACT
11411,83932,611210,anti-bcma car-t cells,AACT
11412,83934,512987,anti-cd123-car t cells,AACT
11413,83935,566542,anti-cd133 car-t cells,AACT
11414,83936,606990,anti-cd19 car t cells,AACT
11415,83946,550342,anti-cd19-car gamma-delta t cells,AACT
11416,83947,491527,anti-cd19/20-car vector-transduced t cells,AACT
11417,83952,513247,anti-cd23-car-t cells,AACT
11418,83953,776980,cd20bi-aatc,AACT
11419,83954,922472,anti-cd30-car t cells,AACT
11420,83957,512001,anti-cd33 car-nk cells,AACT
11421,83958,510056,anti-cd33-car-t cells,AACT
11422,83960,538443,anti-cd7 car-pnk cells,AACT
11423,83961,720176,anti-cea 2nd generation designer t cells,AACT
11424,83962,524178,anti-cea car-t cells,AACT
11425,83965,833588,anti-cs17 bovin igg,AACT
11426,83966,833586,anti-csbd bovine igg,AACT
11427,83967,480503,anti-ctla-4/pd-1 expressing egfr-car-t cells,AACT
11428,83968,481017,anti-ctla-4/pd-1 expressing muc1-car-t cells,AACT
11429,83970,595602,anti-egfr car t cells,AACT
11430,83971,525019,anti-egfrviii car t cells,AACT
11431,83974,896767,rpi.4610,AACT
11432,83976,535425,anti-gd2 cart,AACT
11433,83977,586954,anti-gpc3 car t,AACT
11434,83980,542444,anti-her2 car-t,AACT
11435,83992,925556,anti-kras g12v mtcr,AACT
11436,83993,510057,anti-ley-car-transduced t cells,AACT
11437,83994,560990,anti-meso-car vector transduced t cells,AACT
11438,83995,513795,anti-mesothelin car t cells,AACT
11439,83997,525528,anti-muc1 car-pnk cells,AACT
11440,83998,559986,anti-muc1 car t cells,AACT
11441,84008,512871,autologous chimeric switch receptor modified t cells,AACT
11442,84011,494843,thr-317,AACT
11443,84013,648771,anti-psma designer t cells,AACT
11444,84016,733899,anti-rotavirus protein,AACT
11445,84026,748711,anti-vwf nanobody,AACT
11446,84027,494686,pkx-001,AACT
11447,84030,589200,antibiofilmogramme,AACT
11448,84056,623135,adjuvanted trivalent subunit influenza vaccine,AACT
11449,84058,686096,antigen-specific cytotoxic t lymphocytes induced by dendritic cells infected by recombinant adeno-associated virus with cea gene,AACT
11450,84089,494085,thrombolysin,AACT
11451,84100,731421,vins bioproduct,AACT
11452,84103,3399,oleandrine,Drug Central
11453,84116,588989,anyu peibo,AACT
11454,84117,795921,anz-521,AACT
11455,84119,488819,bamboo leaves,AACT
11456,84120,727811,aop200704,AACT
11457,84121,488872,pegylated-proline-interferon alpha-2b,AACT
11458,84123,611540,aox blend,AACT
11459,84126,571151,ap10-602,AACT
11460,84127,DB12000,apabetalone,DrugBank
11461,84137,484021,apd371,AACT
11462,84138,917058,apg-1252,AACT
11463,84139,531837,aphoelinebrake,AACT
11464,84144,833486,apocell,AACT
11465,84148,DB10501,apple,DrugBank
11466,84149,696985,apple juice,AACT
11467,84152,696987,phosphoryl oligosaccharides of calcium,AACT
11468,84155,512535,apple polyphenols,AACT
11469,84162,899317,influenza virus,AACT
11470,84173,490370,lithothamnion,AACT
11471,84180,692954,arabinoxylan,AACT
11472,84183,514902,arabinoxylan oligosaccharides,AACT
11473,84198,484546,arctuvan,AACT
11474,84199,745068,argan oil,AACT
11475,84208,129628947,arginyl-fructose,PubChem
11476,84243,498783,aronia extract,AACT
11477,84246,925616,arq 531,AACT
11478,84248,923301,art-i02,AACT
11479,84250,628339,artemisia dracunculus l.,AACT
11480,84257,757438,arthrospira platensis,AACT
11481,84258,603728,artichoke leaf extract,AACT
11482,84268,512255,as01,AACT
11483,84270,765978,as03,AACT
11484,84284,636264,ashwagandha extract,AACT
11485,84288,694246,aso3,AACT
11486,84289,626311,asp0113,AACT
11487,84290,546831,asp6294,AACT
11488,84292,481115,asp7317,AACT
11489,84293,490088,asp7713,AACT
11490,84294,492249,asp8062,AACT
11491,84295,DB00168,l-aspartyl-l-phenylalanine methyl ester,DrugBank
11492,84297,794404,aspergillus niger prolyl endoprotease,AACT
11493,84305,483940,aspiron,AACT
11494,84317,922418,ast-008,AACT
11495,84318,599374,ast-opc1,AACT
11496,84327,488900,astrostem,AACT
11497,84328,681387,h7n9 influenza vaccine,AACT
11498,84341,498684,atherosclerosis vaccine,AACT
11499,84342,666328,donor t-lymphocytes depleted ex vivo of host alloreactive t-cells,AACT
11500,84345,549330,atlcar.cd30 cells,AACT
11501,84351,,atropine,nme
11502,84356,558124,"attenuated hav vaccine, h2 strain",AACT
11503,84357,646181,"attenuated hav vaccine, l-a-1 strain",AACT
11504,84359,733750,attenuated live listeria encoding hpv 16 e7 vaccine,AACT
11505,84361,791936,attenuated measles vaccine,AACT
11506,84362,676550,attenuated mumps vaccine,AACT
11507,84363,,"rubeola (measles) vaccine, live,  attenuated",nme
11508,84369,496803,aurixim,AACT
11509,84370,702643,autologous cd34+ cells,AACT
11510,84378,926666,autologous ad her2 dendritic cells,AACT
11511,84379,798703,autologous ade1- latent membrane protein ctls,AACT
11512,84394,525269,autologous anti-cd19 car t cells,AACT
11513,84396,657122,autologous anti-cd19car-4-1bb-cd3zeta-egfrt-expressing t lymphocytes,AACT
11514,84399,517471,autologous apoptotic cells,AACT
11515,84400,582874,autologous blood transfusion,AACT
11516,84432,488352,autologous car-t,AACT
11517,84433,743413,autologous car.cd30 ebv specific-ctls,AACT
11518,84434,533163,autologous cardiac stem cells,AACT
11519,84435,618887,autologous cd123car-cd28-cd3zeta-egfrt-expressing t lymphocytes,AACT
11520,84436,780295,autologous cd133+ cells,AACT
11521,84437,680437,autologous cd19 car+ egftt + t cells,AACT
11522,84438,509375,autologous cd19-targeting car t cells,AACT
11523,84439,633177,autologous cd19car-cd28-cd3zeta-egfrt-expressing tn/mem-enriched t-lymphocytes,AACT
11524,84440,723515,autologous cd34 positive cells transduced with a lentiviral vector containing human was gene,AACT
11525,84441,701786,autologous cd34 positive cells transduced with was encoding lentiviral vector.,AACT
11526,84442,685731,autologous cd34+ cells transduced with tns9.3.55,AACT
11527,84443,595312,autologous cd34+ cells transduced with wasp lentiviral vector,AACT
11528,84447,501584,autologous cd4 t-cells,AACT
11529,84448,667094,autologous cd4+ t cells genetically modified with a retroviral vector expressing the mazf endoribonuclease gene,AACT
11530,84450,582357,autologous cd4+t cells stimulated and expanded ex vivo by a mog peptide modified by the introduction of a thioreductase motif into the flanking residues of the t cell epitope,AACT
11531,84453,545366,autologous cells,AACT
11532,84454,534726,autologous chondrocytes,AACT
11533,84456,741715,autologous cmv-specific ctl,AACT
11534,84457,752555,autologous cord blood cells,AACT
11535,84463,513797,autologous csr t,AACT
11536,84468,710367,autologous cultured dermal cells,AACT
11537,84469,771326,autologous cultured keratinocyte,AACT
11538,84471,699353,autologous cytokine induced killer cells,AACT
11539,84472,488692,autologous dc-vaccines,AACT
11540,84473,796117,autologous dendritic cell adenovirus ccl21 vaccine,AACT
11541,84474,885444,autologous dendritic cell cancer vaccine,AACT
11542,84475,891790,autologous dendritic cell hiv vaccination,AACT
11543,84477,541839,autologous dendritic cell vaccine,AACT
11544,84481,884803,autologous dendritic cell-allogeneic melanoma tumor cell lysate vaccine,AACT
11545,84483,778272,autologous dendritic cells electroporated with mrna,AACT
11546,84484,493473,autologous dendritic cells electroporated with wt1 mrna,AACT
11547,84485,818323,"autologous dendritic cells generated using gm-csf, interferon alpha and lps",AACT
11548,84486,641748,autologous dendritic cells loaded with autologous tumor rna,AACT
11549,84487,889498,"autologous dendritic cells loaded with mage-a3, melana and survivin",AACT
11550,84488,598475,autologous dendritic cells transduced with ad encoding ns3,AACT
11551,84489,898846,autologous dendritic cells transfected with amplified tumor rna,AACT
11552,84491,893779,autologous dexosomes loaded with tumor-specific peptides,AACT
11553,84492,547394,autologous ebv specific ctl,AACT
11554,84494,487038,autologous ebv-ctl transduced with control vector sfg-cna8,AACT
11555,84495,487037,autologous ebv-ctl transduced with vector sfg-cna12,AACT
11556,84496,725814,autologous effector lymphocytes expanded ex-vivo,AACT
11557,84497,683844,autologous engineered skin substitute,AACT
11558,84498,708090,autologous endothelial progenitor cells,AACT
11559,84500,682115,autologous dermal cells,AACT
11560,84501,864997,autologous epstein-barr virus-transformed b-lymphoblastoid cell vaccine,AACT
11561,84502,844601,autologous ex-vivo expanded effector cells,AACT
11562,84503,815556,autologous expanded cd34+ haemopoietic cells,AACT
11563,84504,633787,autologous fecal microbiota,AACT
11564,84507,CHEMBL2107865,azficel-t,ChEMBL
11565,84508,486922,autologous genetically modified afpc332 t cells,AACT
11566,84509,923520,autologous genetically modified mage a10c796 t cells,AACT
11567,84510,486067,kite-718,AACT
11568,84511,922285,autologous genetically modified mage a4c1032 t cells,AACT
11569,84512,505417,"autologous genetically modified t cells, ny-eso-1c259 t",AACT
11570,84516,578861,autologous hematopoietic stem cells genetically modified with globe lentiviral vector encoding for the human beta-globin gene,AACT
11571,84518,835329,autologous hiv-1 apb dc vaccine,AACT
11572,84521,571856,autologous human c-kit cscs ii,AACT
11573,84523,,laviv,nme
11574,84526,658548,autologous mesenchymal cells,AACT
11575,84527,673221,autologous human schwann cells,AACT
11576,84528,724034,autologous human umbilical cord blood,AACT
11577,84529,769949,autologous idiotype-protein pulsed dendritic cells,AACT
11578,84530,609242,autologous iliac crest,AACT
11579,84531,493097,autologous immune cells,AACT
11580,84532,777182,autologous lymphoma cell lysate-pulsed autologous dendritic cell vaccine,AACT
11581,84533,777183,autologous lymphoma cell/allogeneic dendritic cell electrofusion hybrid vaccine,AACT
11582,84534,777184,autologous lymphoma cell/autologous dendritic cell electrofusion hybrid vaccine,AACT
11583,84535,806594,autologous melan-a/mart-1 specific ctl clones,AACT
11584,84536,562402,autologous mesenchymal bone marrow cell,AACT
11585,84545,482648,autologous micro-fragmented adipose tissue,AACT
11586,84546,483799,autologous microbiome,AACT
11587,84548,852981,autologous monocyte-derived dendritic cells transfected with dna,AACT
11588,84560,893018,autologous neuroblastoma vaccine,AACT
11589,84569,736098,autologous platelets,AACT
11590,84572,618030,autologous regulatory t cells,AACT
11591,84573,783774,autologous renal cell vaccine based on dnp modified cells,AACT
11592,84574,644168,autologous skin fibroblasts,AACT
11593,84580,622004,autologous stromal vascular fraction cells,AACT
11594,84582,653034,autologous t cells transfected with chimeric anti-mesothelin immunoreceptor ss1,AACT
11595,84585,881006,autologous tumor cells,AACT
11596,84589,616631,autologous umbilical cord blood,AACT
11597,84592,867530,"autologous, dnp-modified melanoma vaccine",AACT
11598,84593,867533,"autologous, dnp-modified vaccine",AACT
11599,84595,784999,"autologous, lethally irradiated breast cancer cells",AACT
11600,84596,794556,"autologous, lethally irradiated melanoma cells",AACT
11601,84599,505378,autosynvax,AACT
11602,84602,567550,av0113 dendritic cell cancer immune therapy,AACT
11603,84604,523804,av0328,AACT
11604,84608,734115,av7909,AACT
11605,84615,681478,olive allergen,AACT
11606,84626,660223,avian flu vaccine,AACT
11607,84628,492049,avid100,AACT
11608,84629,479722,avidinox,AACT
11609,84630,480484,avmacol,AACT
11610,84637,483332,avx012,AACT
11611,84639,886124,avx101,AACT
11612,84640,808343,avx502,AACT
11613,84641,844552,avx601,AACT
11614,84642,832790,avx701,AACT
11615,84643,623666,avxs-101,AACT
11616,84644,484317,axicabtagene ciloleucel,AACT
11617,84651,559787,terminalia chebula,AACT
11618,84653,630321,azd1979,AACT
11619,84655,490980,azd4785,AACT
11620,84659,914630,azd9898,AACT
11621,84664,CHEMBL2108015,betalin complex,ChEMBL
11622,84667,525079,type-ii collagen,AACT
11623,84681,601495,b. infantis 35624,AACT
11624,84682,708739,b. lactis hn019,AACT
11625,84683,665352,b. subtilis r0179,AACT
11626,84697,505313,bacillus licheniformis,AACT
11627,84698,599641,bacillus subtilis var natto dc-15,AACT
11628,84699,606528,lactobacillus rhamnosus lcr35,AACT
11629,84716,879999,baker's yeast,AACT
11630,84717,489525,bakuchiol,AACT
11631,84727,770039,banhasasim-tang,AACT
11632,84738,521062,egg protein,AACT
11633,84751,771039,influenza a h1n1 whole virus vaccine,AACT
11634,84752,914667,bay1161116,AACT
11635,84753,487483,bay1193397,AACT
11636,84754,479640,bay1895344,AACT
11637,84755,709123,bay80-6964,AACT
